order_id,supplier_id,product_id,filled_qty,delivered_at,cancelled,cancellation_reason,outcome_final
ORD-003728,SUP-001,PROD-0058,100,2026-04-17T14:47:20.370Z,false,,true
ORD-003729,SUP-001,PROD-0184,20,2026-08-08T01:37:31.339Z,false,,true
ORD-003730,SUP-014,PROD-0120,10,2026-07-25T16:51:55.177Z,false,,true
ORD-003731,SUP-015,PROD-0142,20,2026-05-21T16:29:49.998Z,false,,true
ORD-003732,SUP-019,PROD-0200,200,2026-03-22T21:45:09.147Z,false,,true
ORD-003733,SUP-016,PROD-0085,50,2026-05-04T02:16:02.280Z,false,,true
ORD-003734,SUP-018,PROD-0097,150,2026-01-28T08:53:25.723Z,false,,true
ORD-003735,SUP-016,PROD-0183,200,2026-08-12T18:47:35.199Z,false,,true
ORD-003736,SUP-004,PROD-0172,150,2026-05-21T20:40:09.254Z,false,,true
ORD-003737,SUP-023,PROD-0072,60,2026-08-02T19:32:02.973Z,false,,true
ORD-003738,SUP-021,PROD-0145,10,2026-06-22T16:56:29.816Z,false,,true
ORD-003739,SUP-015,PROD-0171,150,2026-05-03T17:27:07.551Z,false,,true
ORD-003740,SUP-024,PROD-0054,60,2025-10-11T10:00:25.363Z,false,,true
ORD-003741,SUP-023,PROD-0044,100,2026-05-07T12:02:46.179Z,false,,true
ORD-003742,SUP-021,PROD-0136,60,2026-01-18T09:11:32.843Z,false,,true
ORD-003743,SUP-023,PROD-0010,25,2025-10-16T18:01:21.548Z,false,,true
ORD-003743,SUP-023,PROD-0144,60,2025-10-16T13:02:21.548Z,false,,true
ORD-003744,SUP-016,PROD-0027,50,2026-04-10T18:41:10.743Z,false,,true
ORD-003745,SUP-015,PROD-0016,40,2026-06-04T13:13:13.187Z,false,,true
ORD-003746,SUP-017,PROD-0020,25,2025-11-21T17:32:22.186Z,false,,true
ORD-003747,SUP-001,PROD-0033,200,2026-08-03T16:24:20.348Z,false,,true
ORD-003748,SUP-018,PROD-0077,30,2026-08-10T05:47:49.524Z,false,,true
ORD-003749,SUP-015,PROD-0124,40,2026-01-18T02:39:37.120Z,false,,true
ORD-003749,SUP-015,PROD-0009,20,2026-01-18T04:11:37.120Z,false,,true
ORD-003750,SUP-022,PROD-0143,50,2025-11-13T12:32:44.488Z,false,,true
ORD-003751,SUP-011,PROD-0148,30,2025-10-09T09:11:24.845Z,false,,true
ORD-003751,SUP-011,PROD-0060,20,2025-10-09T13:45:24.845Z,false,,true
ORD-003751,SUP-011,PROD-0022,10,2025-10-09T23:15:24.845Z,false,,true
ORD-003751,SUP-011,PROD-0194,30,2025-10-09T12:19:24.845Z,false,,true
ORD-003752,SUP-015,PROD-0002,20,2026-07-25T19:08:24.932Z,false,,true
ORD-003753,SUP-016,PROD-0004,40,2025-12-14T04:24:51.111Z,false,,true
ORD-003754,SUP-028,PROD-0060,75,2026-04-09T04:08:23.209Z,false,,true
ORD-003755,SUP-004,PROD-0115,40,2026-03-04T18:59:37.712Z,false,,true
ORD-003756,SUP-002,PROD-0027,50,2026-08-07T01:33:49.276Z,false,,true
ORD-003757,SUP-015,PROD-0092,200,2025-10-17T01:58:59.746Z,false,,true
ORD-003758,SUP-025,PROD-0093,25,2025-10-18T07:56:47.400Z,false,,true
ORD-003759,SUP-015,PROD-0010,60,2025-10-08T03:34:57.159Z,false,,true
ORD-003760,SUP-024,PROD-0063,50,2025-12-12T21:05:06.377Z,false,,true
ORD-003760,SUP-024,PROD-0087,30,2025-12-12T21:02:06.377Z,false,,true
ORD-003760,SUP-024,PROD-0118,150,2025-12-12T18:23:06.377Z,false,,true
ORD-003761,SUP-002,PROD-0157,40,2026-05-24T11:08:33.712Z,false,,true
ORD-003762,SUP-016,PROD-0090,10,2025-11-02T18:59:01.485Z,false,,true
ORD-003763,SUP-016,PROD-0089,40,2026-08-06T20:48:32.703Z,false,,true
ORD-003764,SUP-026,PROD-0158,40,2026-08-12T07:28:55.785Z,false,,true
ORD-003765,SUP-020,PROD-0022,100,2025-11-28T00:29:26.018Z,false,,true
ORD-003766,SUP-015,PROD-0024,50,2026-05-29T20:35:31.648Z,false,,true
ORD-003767,SUP-021,PROD-0161,50,2025-12-14T05:13:18.376Z,false,,true
ORD-003768,SUP-001,PROD-0133,60,2026-02-02T04:29:05.074Z,false,,true
ORD-003769,SUP-015,PROD-0144,30,2025-12-11T21:23:03.801Z,false,,true
ORD-003770,SUP-014,PROD-0092,30,2026-04-29T11:48:42.258Z,false,,true
ORD-003770,SUP-014,PROD-0050,60,2026-04-29T04:29:42.258Z,false,,true
ORD-003771,SUP-016,PROD-0003,40,2025-11-04T20:07:07.705Z,false,,true
ORD-003772,SUP-023,PROD-0037,75,2026-03-08T06:57:04.396Z,false,,true
ORD-003773,SUP-015,PROD-0004,100,2026-08-14T12:38:13.103Z,false,,true
ORD-003774,SUP-021,PROD-0007,10,2025-12-23T10:31:24.593Z,false,,true
ORD-003775,SUP-026,PROD-0001,50,2025-10-09T17:43:32.095Z,false,,true
ORD-003776,SUP-026,PROD-0052,17,2026-08-02T18:31:57.683Z,false,,true
ORD-003776,SUP-026,PROD-0031,25,2026-08-02T19:12:57.683Z,false,,true
ORD-003776,SUP-026,PROD-0179,50,2026-08-02T19:24:57.683Z,false,,true
ORD-003776,SUP-026,PROD-0006,150,2026-08-02T15:06:57.683Z,false,,true
ORD-003777,SUP-026,PROD-0038,150,2026-06-20T09:46:21.704Z,false,,true
ORD-003777,SUP-026,PROD-0122,30,2026-06-20T10:29:21.704Z,false,,true
ORD-003777,SUP-026,PROD-0149,200,2026-06-20T14:20:21.704Z,false,,true
ORD-003778,SUP-006,PROD-0068,8,2026-02-05T12:25:19.259Z,false,,true
ORD-003779,SUP-010,PROD-0127,100,2026-08-02T19:28:46.833Z,false,,true
ORD-003780,SUP-015,PROD-0064,116,2026-01-19T23:44:32.422Z,false,,true
ORD-003780,SUP-015,PROD-0191,10,2026-01-20T08:26:32.422Z,false,,true
ORD-003780,SUP-015,PROD-0172,100,2026-01-19T09:39:32.422Z,false,,true
ORD-003780,SUP-015,PROD-0062,50,2026-01-19T20:32:32.422Z,false,,true
ORD-003781,SUP-017,PROD-0122,200,2026-01-17T02:38:43.631Z,false,,true
ORD-003781,SUP-017,PROD-0035,200,2026-01-17T06:20:43.631Z,false,,true
ORD-003782,SUP-008,PROD-0052,60,2026-05-20T08:52:19.639Z,false,,true
ORD-003783,SUP-013,PROD-0034,75,2026-03-12T05:04:39.983Z,false,,true
ORD-003784,SUP-017,PROD-0184,100,2026-03-08T10:12:52.925Z,false,,true
ORD-003785,SUP-012,PROD-0082,150,2026-06-29T07:47:24.648Z,false,,true
ORD-003786,SUP-017,PROD-0061,100,2026-08-13T05:48:09.142Z,false,,true
ORD-003787,SUP-025,PROD-0056,50,2026-05-19T16:21:28.097Z,false,,true
ORD-003787,SUP-025,PROD-0194,100,2026-05-19T17:05:28.097Z,false,,true
ORD-003788,SUP-017,PROD-0092,25,2026-02-19T00:17:36.323Z,false,,true
ORD-003789,SUP-016,PROD-0062,200,2026-01-11T13:10:54.231Z,false,,true
ORD-003790,SUP-012,PROD-0154,10,2025-12-27T14:28:12.629Z,false,,true
ORD-003791,SUP-023,PROD-0015,51,2025-10-05T15:30:38.533Z,false,,true
ORD-003791,SUP-023,PROD-0064,30,2025-10-05T14:41:38.533Z,false,,true
ORD-003791,SUP-023,PROD-0114,25,2025-10-05T18:06:38.533Z,false,,true
ORD-003792,SUP-024,PROD-0198,40,2026-04-13T19:12:30.446Z,false,,true
ORD-003793,SUP-010,PROD-0125,50,2026-08-12T05:08:17.140Z,false,,true
ORD-003794,SUP-015,PROD-0080,20,2026-01-13T20:50:40.810Z,false,,true
ORD-003795,SUP-025,PROD-0088,60,2025-10-17T19:57:15.894Z,false,,true
ORD-003795,SUP-025,PROD-0045,20,2025-10-17T19:41:15.894Z,false,,true
ORD-003796,SUP-012,PROD-0196,40,2026-03-16T08:42:24.677Z,false,,true
ORD-003797,SUP-022,PROD-0142,100,2026-03-18T03:34:42.069Z,false,,true
ORD-003798,SUP-016,PROD-0045,75,2026-02-09T23:30:23.699Z,false,,true
ORD-003799,SUP-003,PROD-0095,75,2026-08-03T23:54:01.366Z,false,,true
ORD-003799,SUP-003,PROD-0188,25,2026-08-03T19:58:01.366Z,false,,true
ORD-003799,SUP-003,PROD-0130,27,2026-08-04T03:47:01.366Z,false,,true
ORD-003799,SUP-003,PROD-0041,40,2026-08-04T11:06:01.366Z,false,,true
ORD-003800,SUP-028,PROD-0163,20,2025-10-19T17:34:01.210Z,false,,true
ORD-003801,SUP-015,PROD-0131,100,2026-06-27T06:24:59.625Z,false,,true
ORD-003801,SUP-015,PROD-0119,60,2026-06-27T04:14:59.625Z,false,,true
ORD-003801,SUP-015,PROD-0087,75,2026-06-27T08:00:59.625Z,false,,true
ORD-003802,SUP-003,PROD-0112,10,2026-02-20T10:28:00.502Z,false,,true
ORD-003803,SUP-008,PROD-0066,200,2026-01-26T14:46:24.650Z,false,,true
ORD-003804,SUP-006,PROD-0096,200,2025-12-23T17:44:52.180Z,false,,true
ORD-003804,SUP-006,PROD-0070,75,2025-12-23T19:46:52.180Z,false,,true
ORD-003805,SUP-004,PROD-0189,50,2025-12-02T07:56:57.617Z,false,,true
ORD-003806,SUP-024,PROD-0136,25,2026-05-28T23:12:17.021Z,false,,true
ORD-003807,SUP-011,PROD-0158,150,2026-08-02T03:45:25.434Z,false,,true
ORD-003808,SUP-015,PROD-0168,100,2025-12-16T15:23:16.792Z,false,,true
ORD-003809,SUP-011,PROD-0185,0,,true,Stock exhausted at regional depot.,true
ORD-003810,SUP-021,PROD-0173,20,2025-11-21T09:59:09.419Z,false,,true
ORD-003811,SUP-005,PROD-0140,30,2026-02-07T23:03:01.695Z,false,,true
ORD-003811,SUP-005,PROD-0014,30,2026-02-08T02:03:01.695Z,false,,true
ORD-003812,SUP-018,PROD-0038,150,2026-05-03T04:51:24.868Z,false,,true
ORD-003813,SUP-006,PROD-0074,75,2026-06-13T05:07:31.519Z,false,,true
ORD-003814,SUP-022,PROD-0137,50,2026-06-28T22:14:02.638Z,false,,true
ORD-003815,SUP-015,PROD-0187,60,2026-06-29T06:46:26.990Z,false,,true
ORD-003816,SUP-016,PROD-0036,20,2026-04-23T21:54:48.455Z,false,,true
ORD-003817,SUP-008,PROD-0147,20,2026-03-28T17:25:39.543Z,false,,true
ORD-003818,SUP-007,PROD-0085,30,2026-07-01T14:49:56.742Z,false,,true
ORD-003819,SUP-018,PROD-0120,75,2025-12-04T21:59:30.372Z,false,,true
ORD-003820,SUP-027,PROD-0059,0,,true,Logistics delay resulted in cancellation by pharmacy.,true
ORD-003821,SUP-002,PROD-0002,50,2025-10-09T03:58:37.613Z,false,,true
ORD-003822,SUP-015,PROD-0199,200,2026-06-27T20:38:23.699Z,false,,true
ORD-003822,SUP-015,PROD-0143,50,2026-06-27T23:03:23.699Z,false,,true
ORD-003822,SUP-015,PROD-0086,10,2026-06-27T18:15:23.699Z,false,,true
ORD-003822,SUP-015,PROD-0168,40,2026-06-27T19:33:23.699Z,false,,true
ORD-003823,SUP-026,PROD-0111,75,2026-08-05T03:15:51.017Z,false,,true
ORD-003824,SUP-002,PROD-0171,75,2026-08-03T08:01:48.759Z,false,,true
ORD-003825,SUP-016,PROD-0055,20,2026-06-13T14:32:04.763Z,false,,true
ORD-003826,SUP-026,PROD-0195,30,2025-10-08T01:35:27.795Z,false,,true
ORD-003827,SUP-006,PROD-0030,150,2025-10-19T22:55:58.883Z,false,,true
ORD-003828,SUP-028,PROD-0198,60,2026-03-30T15:10:17.069Z,false,,true
ORD-003829,SUP-015,PROD-0019,50,2025-12-16T23:35:52.449Z,false,,true
ORD-003829,SUP-015,PROD-0029,20,2025-12-16T17:18:52.449Z,false,,true
ORD-003830,SUP-024,PROD-0041,150,2026-08-02T04:35:49.228Z,false,,true
ORD-003831,SUP-019,PROD-0080,60,2026-08-14T05:44:46.560Z,false,,true
ORD-003832,SUP-028,PROD-0003,21,2026-02-05T22:04:46.120Z,false,,true
ORD-003832,SUP-028,PROD-0038,30,2026-02-06T03:23:46.120Z,false,,true
ORD-003832,SUP-028,PROD-0077,30,2026-02-05T19:06:46.120Z,false,,true
ORD-003832,SUP-028,PROD-0078,22,2026-02-05T11:01:46.120Z,false,,true
ORD-003833,SUP-009,PROD-0114,20,2026-08-08T18:46:39.625Z,false,,true
ORD-003834,SUP-016,PROD-0196,20,2026-03-13T06:48:56.773Z,false,,true
ORD-003835,SUP-011,PROD-0017,10,2026-08-08T15:44:35.103Z,false,,true
ORD-003836,SUP-015,PROD-0077,200,2026-03-14T23:07:28.753Z,false,,true
ORD-003837,SUP-017,PROD-0182,60,2026-05-23T13:39:35.507Z,false,,true
ORD-003837,SUP-017,PROD-0125,150,2026-05-23T17:04:35.507Z,false,,true
ORD-003837,SUP-017,PROD-0197,50,2026-05-23T13:52:35.507Z,false,,true
ORD-003838,SUP-004,PROD-0091,100,2026-03-01T19:32:34.361Z,false,,true
ORD-003839,SUP-020,PROD-0155,30,2025-10-29T19:50:02.452Z,false,,true
ORD-003840,SUP-020,PROD-0167,30,2025-12-25T05:19:40.478Z,false,,true
ORD-003841,SUP-009,PROD-0020,100,2026-08-10T04:26:40.359Z,false,,true
ORD-003842,SUP-003,PROD-0012,20,2026-06-12T18:10:50.210Z,false,,true
ORD-003843,SUP-015,PROD-0023,75,2025-10-10T15:04:21.408Z,false,,true
ORD-003843,SUP-015,PROD-0106,150,2025-10-10T14:25:21.408Z,false,,true
ORD-003843,SUP-015,PROD-0086,25,2025-10-10T18:41:21.408Z,false,,true
ORD-003843,SUP-015,PROD-0197,40,2025-10-10T17:43:21.408Z,false,,true
ORD-003844,SUP-003,PROD-0129,60,2025-12-23T00:06:42.425Z,false,,true
ORD-003845,SUP-021,PROD-0117,20,2026-08-13T18:28:03.307Z,false,,true
ORD-003846,SUP-028,PROD-0097,40,2026-04-03T15:13:36.150Z,false,,true
ORD-003847,SUP-015,PROD-0157,150,2026-03-12T02:27:40.910Z,false,,true
ORD-003848,SUP-014,PROD-0044,20,2026-06-28T13:46:40.006Z,false,,true
ORD-003849,SUP-014,PROD-0018,25,2026-01-26T07:40:42.982Z,false,,true
ORD-003850,SUP-015,PROD-0165,200,2025-11-25T05:09:17.656Z,false,,true
ORD-003850,SUP-015,PROD-0018,50,2025-11-25T01:38:17.656Z,false,,true
ORD-003850,SUP-015,PROD-0071,75,2025-11-25T00:07:17.656Z,false,,true
ORD-003850,SUP-015,PROD-0102,25,2025-11-24T21:45:17.656Z,false,,true
ORD-003851,SUP-003,PROD-0083,150,2026-06-23T16:16:41.377Z,false,,true
ORD-003852,SUP-016,PROD-0031,9,2026-08-10T20:11:07.276Z,false,,true
ORD-003853,SUP-022,PROD-0178,100,2026-08-05T19:01:58.438Z,false,,true
ORD-003854,SUP-020,PROD-0013,100,2026-02-26T15:41:59.935Z,false,,true
ORD-003855,SUP-017,PROD-0148,10,2026-01-24T08:27:10.508Z,false,,true
ORD-003856,SUP-002,PROD-0097,25,2026-08-06T05:09:33.871Z,false,,true
ORD-003857,SUP-015,PROD-0118,200,2025-10-09T00:08:22.625Z,false,,true
ORD-003858,SUP-011,PROD-0076,40,2026-07-23T08:38:36.276Z,false,,true
ORD-003858,SUP-011,PROD-0050,100,2026-07-23T09:06:36.276Z,false,,true
ORD-003859,SUP-015,PROD-0080,200,2026-07-14T01:42:19.258Z,false,,true
ORD-003860,SUP-021,PROD-0024,20,2026-08-01T05:54:29.499Z,false,,true
ORD-003861,SUP-016,PROD-0023,20,2026-08-09T00:09:50.828Z,false,,true
ORD-003862,SUP-002,PROD-0125,20,2025-12-20T04:53:29.215Z,false,,true
ORD-003863,SUP-015,PROD-0118,50,2025-10-15T13:10:54.741Z,false,,true
ORD-003864,SUP-015,PROD-0058,25,2026-05-20T13:56:12.870Z,false,,true
ORD-003864,SUP-015,PROD-0053,60,2026-05-20T12:46:12.870Z,false,,true
ORD-003865,SUP-020,PROD-0199,50,2026-08-14T12:22:35.208Z,false,,true
ORD-003866,SUP-010,PROD-0055,10,2026-03-13T23:57:00.256Z,false,,true
ORD-003867,SUP-008,PROD-0067,150,2026-02-26T09:03:14.915Z,false,,true
ORD-003867,SUP-008,PROD-0049,10,2026-02-26T12:56:14.915Z,false,,true
ORD-003867,SUP-008,PROD-0069,10,2026-02-26T09:41:14.915Z,false,,true
ORD-003868,SUP-024,PROD-0147,40,2026-08-12T00:58:14.551Z,false,,true
ORD-003868,SUP-024,PROD-0066,150,2026-08-11T23:59:14.551Z,false,,true
ORD-003869,SUP-008,PROD-0025,20,2025-10-30T03:31:13.665Z,false,,true
ORD-003870,SUP-016,PROD-0003,103,2026-08-10T00:55:41.386Z,false,,true
ORD-003871,SUP-015,PROD-0170,40,2026-02-05T17:35:41.862Z,false,,true
ORD-003872,SUP-018,PROD-0126,20,2026-08-06T14:00:48.127Z,false,,true
ORD-003873,SUP-003,PROD-0138,20,2026-07-15T20:31:09.824Z,false,,true
ORD-003874,SUP-007,PROD-0107,50,2026-03-20T20:52:03.675Z,false,,true
ORD-003875,SUP-012,PROD-0063,25,2025-12-06T18:18:45.185Z,false,,true
ORD-003876,SUP-024,PROD-0045,10,2026-05-26T04:13:35.002Z,false,,true
ORD-003877,SUP-017,PROD-0119,150,2026-03-11T04:34:37.379Z,false,,true
ORD-003878,SUP-015,PROD-0111,75,2025-12-11T16:45:44.222Z,false,,true
ORD-003878,SUP-015,PROD-0144,150,2025-12-11T18:16:44.222Z,false,,true
ORD-003878,SUP-015,PROD-0136,40,2025-12-11T21:16:44.222Z,false,,true
ORD-003878,SUP-015,PROD-0104,40,2025-12-11T15:14:44.222Z,false,,true
ORD-003879,SUP-016,PROD-0180,30,2026-06-30T09:12:36.487Z,false,,true
ORD-003880,SUP-001,PROD-0103,60,2026-08-06T04:33:51.771Z,false,,true
ORD-003881,SUP-001,PROD-0013,75,2026-08-13T07:45:46.271Z,false,,true
ORD-003882,SUP-004,PROD-0195,25,2026-01-07T22:31:31.859Z,false,,true
ORD-003882,SUP-004,PROD-0076,10,2026-01-08T01:22:31.859Z,false,,true
ORD-003883,SUP-026,PROD-0158,75,2025-10-07T12:44:39.955Z,false,,true
ORD-003883,SUP-026,PROD-0010,200,2025-10-07T13:06:39.955Z,false,,true
ORD-003883,SUP-026,PROD-0043,75,2025-10-07T09:48:39.955Z,false,,true
ORD-003884,SUP-005,PROD-0035,75,2026-01-21T03:48:41.880Z,false,,true
ORD-003885,SUP-015,PROD-0020,10,2026-03-31T06:17:10.856Z,false,,true
ORD-003886,SUP-028,PROD-0139,25,2026-08-07T14:48:52.507Z,false,,true
ORD-003886,SUP-028,PROD-0128,100,2026-08-07T10:16:52.507Z,false,,true
ORD-003886,SUP-028,PROD-0058,20,2026-08-07T10:01:52.507Z,false,,true
ORD-003886,SUP-028,PROD-0156,10,2026-08-07T10:11:52.507Z,false,,true
ORD-003887,SUP-017,PROD-0159,20,2026-02-11T04:42:31.905Z,false,,true
ORD-003887,SUP-017,PROD-0118,100,2026-02-11T00:55:31.905Z,false,,true
ORD-003887,SUP-017,PROD-0099,150,2026-02-11T01:25:31.905Z,false,,true
ORD-003887,SUP-017,PROD-0046,40,2026-02-10T22:53:31.905Z,false,,true
ORD-003888,SUP-016,PROD-0018,40,2026-01-24T16:19:36.485Z,false,,true
ORD-003888,SUP-016,PROD-0101,60,2026-01-24T16:59:36.485Z,false,,true
ORD-003888,SUP-016,PROD-0088,30,2026-01-24T13:15:36.485Z,false,,true
ORD-003888,SUP-016,PROD-0187,60,2026-01-25T03:01:36.485Z,false,,true
ORD-003889,SUP-009,PROD-0020,150,2026-01-11T05:50:24.121Z,false,,true
ORD-003890,SUP-021,PROD-0075,200,2026-08-13T16:25:43.455Z,false,,true
ORD-003891,SUP-027,PROD-0011,60,2026-03-16T08:42:55.947Z,false,,true
ORD-003892,SUP-015,PROD-0018,5,2025-12-15T16:43:06.367Z,false,,true
ORD-003892,SUP-015,PROD-0026,75,2025-12-15T17:39:06.367Z,false,,true
ORD-003892,SUP-015,PROD-0178,60,2025-12-15T18:19:06.367Z,false,,true
ORD-003893,SUP-024,PROD-0121,60,2026-02-05T04:48:56.154Z,false,,true
ORD-003894,SUP-015,PROD-0033,20,2026-03-01T11:14:49.529Z,false,,true
ORD-003894,SUP-015,PROD-0163,10,2026-03-02T04:13:49.529Z,false,,true
ORD-003895,SUP-025,PROD-0163,10,2026-05-17T20:06:08.719Z,false,,true
ORD-003896,SUP-010,PROD-0116,60,2026-02-20T05:40:23.363Z,false,,true
ORD-003897,SUP-016,PROD-0082,60,2026-05-20T16:39:46.940Z,false,,true
ORD-003898,SUP-011,PROD-0167,40,2026-01-19T03:32:36.597Z,false,,true
ORD-003898,SUP-011,PROD-0102,100,2026-01-19T23:36:36.597Z,false,,true
ORD-003898,SUP-011,PROD-0186,50,2026-01-19T07:55:36.597Z,false,,true
ORD-003899,SUP-015,PROD-0073,200,2026-08-13T18:14:42.418Z,false,,true
ORD-003900,SUP-024,PROD-0024,75,2026-08-01T08:44:58.867Z,false,,true
ORD-003901,SUP-009,PROD-0157,200,2026-01-18T02:32:40.621Z,false,,true
ORD-003902,SUP-027,PROD-0033,75,2025-12-05T02:37:09.794Z,false,,true
ORD-003903,SUP-011,PROD-0200,25,2026-07-10T23:55:25.259Z,false,,true
ORD-003903,SUP-011,PROD-0080,75,2026-07-11T01:01:25.259Z,false,,true
ORD-003903,SUP-011,PROD-0196,100,2026-07-11T01:44:25.259Z,false,,true
ORD-003903,SUP-011,PROD-0144,200,2026-07-10T19:55:25.259Z,false,,true
ORD-003904,SUP-009,PROD-0162,75,2025-12-02T08:43:31.409Z,false,,true
ORD-003904,SUP-009,PROD-0042,20,2025-12-02T11:54:31.409Z,false,,true
ORD-003904,SUP-009,PROD-0164,25,2025-12-02T09:53:31.409Z,false,,true
ORD-003904,SUP-009,PROD-0107,40,2025-12-02T12:37:31.409Z,false,,true
ORD-003905,SUP-025,PROD-0120,75,2026-07-12T07:18:29.399Z,false,,true
ORD-003906,SUP-007,PROD-0062,10,2026-03-21T02:26:02.719Z,false,,true
ORD-003907,SUP-017,PROD-0105,10,2026-08-01T17:45:52.837Z,false,,true
ORD-003908,SUP-006,PROD-0118,50,2026-08-02T19:01:22.628Z,false,,true
ORD-003909,SUP-028,PROD-0132,200,2026-01-14T10:56:31.861Z,false,,true
ORD-003910,SUP-007,PROD-0002,30,2025-10-03T14:42:13.726Z,false,,true
ORD-003911,SUP-006,PROD-0095,200,2026-05-21T16:56:43.210Z,false,,true
ORD-003912,SUP-014,PROD-0040,30,2026-06-30T06:29:44.351Z,false,,true
ORD-003912,SUP-014,PROD-0146,150,2026-06-30T04:43:44.351Z,false,,true
ORD-003912,SUP-014,PROD-0197,40,2026-06-30T09:37:44.351Z,false,,true
ORD-003913,SUP-015,PROD-0070,40,2026-08-09T21:47:54.253Z,false,,true
ORD-003913,SUP-015,PROD-0067,60,2026-08-09T22:50:54.253Z,false,,true
ORD-003914,SUP-026,PROD-0077,0,,true,Stock exhausted at regional depot.,true
ORD-003915,SUP-016,PROD-0010,20,2025-12-03T18:15:37.325Z,false,,true
ORD-003916,SUP-005,PROD-0167,0,,true,Logistics delay resulted in cancellation by pharmacy.,true
ORD-003916,SUP-005,PROD-0160,50,2026-02-19T23:10:32.229Z,false,,true
ORD-003916,SUP-005,PROD-0193,19,2026-02-19T15:18:32.229Z,false,,true
ORD-003916,SUP-005,PROD-0121,108,2026-02-19T10:29:32.229Z,false,,true
ORD-003917,SUP-019,PROD-0038,10,2025-10-08T20:44:32.894Z,false,,true
ORD-003918,SUP-019,PROD-0056,150,2026-03-30T11:19:03.502Z,false,,true
ORD-003919,SUP-014,PROD-0098,30,2026-05-02T01:37:22.369Z,false,,true
ORD-003919,SUP-014,PROD-0068,50,2026-05-01T10:50:22.369Z,false,,true
ORD-003919,SUP-014,PROD-0042,50,2026-05-01T05:17:22.369Z,false,,true
ORD-003919,SUP-014,PROD-0062,10,2026-05-01T07:52:22.369Z,false,,true
ORD-003920,SUP-015,PROD-0129,25,2026-08-14T06:26:21.186Z,false,,true
ORD-003921,SUP-012,PROD-0194,75,2025-10-05T12:43:47.193Z,false,,true
ORD-003922,SUP-025,PROD-0130,200,2026-08-03T01:27:08.767Z,false,,true
ORD-003923,SUP-026,PROD-0192,75,2026-05-05T07:51:16.647Z,false,,true
ORD-003924,SUP-016,PROD-0001,25,2026-08-01T22:48:08.405Z,false,,true
ORD-003924,SUP-016,PROD-0182,20,2026-08-02T08:17:08.405Z,false,,true
ORD-003925,SUP-002,PROD-0109,75,2026-08-09T06:46:47.784Z,false,,true
ORD-003926,SUP-015,PROD-0081,200,2026-08-10T05:44:56.077Z,false,,true
ORD-003927,SUP-015,PROD-0038,60,2026-07-31T18:56:16.116Z,false,,true
ORD-003927,SUP-015,PROD-0144,20,2026-07-31T14:16:16.116Z,false,,true
ORD-003927,SUP-015,PROD-0182,100,2026-07-31T14:29:16.116Z,false,,true
ORD-003927,SUP-015,PROD-0061,60,2026-07-31T15:16:16.116Z,false,,true
ORD-003928,SUP-026,PROD-0156,100,2026-08-12T01:28:52.483Z,false,,true
ORD-003928,SUP-026,PROD-0070,75,2026-08-11T22:13:52.483Z,false,,true
ORD-003928,SUP-026,PROD-0029,50,2026-08-12T00:23:52.483Z,false,,true
ORD-003928,SUP-026,PROD-0102,40,2026-08-12T02:00:52.483Z,false,,true
ORD-003929,SUP-014,PROD-0007,60,2026-04-16T03:32:54.661Z,false,,true
ORD-003930,SUP-019,PROD-0002,30,2026-06-03T06:06:44.069Z,false,,true
ORD-003931,SUP-018,PROD-0187,20,2025-10-24T20:53:19.109Z,false,,true
ORD-003931,SUP-018,PROD-0118,75,2025-10-24T13:55:19.109Z,false,,true
ORD-003931,SUP-018,PROD-0193,75,2025-10-24T21:56:19.109Z,false,,true
ORD-003931,SUP-018,PROD-0001,25,2025-10-24T21:24:19.109Z,false,,true
ORD-003932,SUP-025,PROD-0165,30,2026-07-08T02:47:24.073Z,false,,true
ORD-003933,SUP-016,PROD-0181,50,2025-12-22T21:09:22.605Z,false,,true
ORD-003934,SUP-016,PROD-0178,150,2026-03-15T04:36:22.075Z,false,,true
ORD-003935,SUP-025,PROD-0181,30,2025-12-15T12:33:13.352Z,false,,true
ORD-003936,SUP-003,PROD-0191,25,2026-06-22T14:03:39.879Z,false,,true
ORD-003937,SUP-006,PROD-0194,25,2026-02-16T21:11:56.624Z,false,,true
ORD-003938,SUP-018,PROD-0067,200,2026-02-28T20:26:04.902Z,false,,true
ORD-003939,SUP-028,PROD-0046,75,2026-07-11T15:47:08.177Z,false,,true
ORD-003940,SUP-025,PROD-0036,30,2026-08-12T02:18:20.950Z,false,,true
ORD-003941,SUP-015,PROD-0164,150,2026-08-09T07:45:34.229Z,false,,true
ORD-003942,SUP-014,PROD-0136,50,2026-03-02T03:03:51.263Z,false,,true
ORD-003943,SUP-007,PROD-0049,10,2026-07-11T00:16:42.376Z,false,,true
ORD-003944,SUP-020,PROD-0135,30,2026-02-21T11:23:55.014Z,false,,true
ORD-003945,SUP-005,PROD-0070,150,2026-01-16T19:07:17.573Z,false,,true
ORD-003946,SUP-013,PROD-0090,25,2025-11-06T19:07:42.727Z,false,,true
ORD-003947,SUP-015,PROD-0109,200,2026-08-01T11:13:52.444Z,false,,true
ORD-003947,SUP-015,PROD-0074,200,2026-08-01T04:19:52.444Z,false,,true
ORD-003947,SUP-015,PROD-0082,25,2026-08-02T11:30:52.444Z,false,,true
ORD-003948,SUP-015,PROD-0019,30,2026-03-11T01:36:59.660Z,false,,true
ORD-003949,SUP-005,PROD-0058,21,2026-05-22T10:22:38.108Z,false,,true
