order_id,pharmacy_id,pharmacy_name,placed_at,product_id,product_name,manufacturer,requested_qty,unit
ORD-005293,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-01-22T15:01:27.345Z,PROD-0194,C-ZINC GLOB 20 CHEW. TABS.,GLOBAL NAPI PHARMACEUTICALS,60,pack
ORD-005294,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-08-06T14:20:18.205Z,PROD-0133,S-26 PROMIL GOLD 2 MILK 400 GM,PFIZER > FOOD AND BEVERAGE TRADING,20,pack
ORD-005295,PHARM-048,Imbaba Community Dispensary · Alexandria,2026-06-29T23:57:42.058Z,PROD-0114,TALA 100 MG 15 SACHETS,SAVYMIXX > NUTRIPHARMA  LTD,40,pack
ORD-005296,PHARM-025,Zagazig Central Pharmacy · Suez,2026-01-27T03:27:29.838Z,PROD-0137,OVA WOMEN 60 TABS.,COPAD > DRUG PHARMA EGYPT,200,pack
ORD-005296,PHARM-025,Zagazig Central Pharmacy · Suez,2026-01-27T03:27:29.838Z,PROD-0189,ERECANOVA 10 MG 4 DISINTEG. TABS.,ATCO PHARMA > ATM PHARMACEUTICAL INDUSTRIES,200,pack
ORD-005296,PHARM-025,Zagazig Central Pharmacy · Suez,2026-01-27T03:27:29.838Z,PROD-0036,ATRAKTA ATOCARE CREAM 200 GM,CE.IS.CO SRL > MACRO GROUP PHARMACEUTICALS,100,pack
ORD-005296,PHARM-025,Zagazig Central Pharmacy · Suez,2026-01-27T03:27:29.838Z,PROD-0050,CINNARIDONE 10 TAB. (N/A),ARAB DRUG COMPANY (ADCO),75,pack
ORD-005297,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-06-13T19:38:23.491Z,PROD-0153,OCUCARPINE 2% EYE DROPS 10 ML,ALEXANDRIA,75,pack
ORD-005297,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-06-13T19:38:23.491Z,PROD-0169,CAROGIX 30 TABS.,MEDCARE > THREE ONE PHARMA,150,pack
ORD-005297,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-06-13T19:38:23.491Z,PROD-0058,CYTARABINE 500MG/10ML VIAL(N/A),CHOONGWAE PHARMA-KOREA > GENERAL TECHNOLOGY-EGYPT,50,pack
ORD-005298,PHARM-008,Alexandria Central · Ismailia,2026-07-27T08:47:19.338Z,PROD-0134,BLADOGRA XR 50 MG 30 F.C. TABS.,MULTI-APEX,40,pack
ORD-005299,PHARM-011,Maadi Prescription Hub · Asyut,2026-08-07T06:06:12.640Z,PROD-0137,OVA WOMEN 60 TABS.,COPAD > DRUG PHARMA EGYPT,75,pack
ORD-005300,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-01T03:26:18.864Z,PROD-0114,TALA 100 MG 15 SACHETS,SAVYMIXX > NUTRIPHARMA  LTD,60,pack
ORD-005300,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-01T03:26:18.864Z,PROD-0149,PRO HAIR SHAMPOO 180ML,HI-CARE > PHARMA CURE,10,pack
ORD-005300,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-01T03:26:18.864Z,PROD-0176,STEVIA 40 SACHETS SWEETENER,ATOS PHARMA,50,pack
ORD-005300,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-01T03:26:18.864Z,PROD-0059,DAPOXTARD 60 MG 3 F.C. TABS.,AUG PHARMA,75,pack
ORD-005301,PHARM-038,Sheikh Zayed Care · Ismailia,2026-02-27T18:48:49.616Z,PROD-0149,PRO HAIR SHAMPOO 180ML,HI-CARE > PHARMA CURE,60,pack
ORD-005302,PHARM-003,Seif Care Center · Alexandria,2026-08-05T14:33:03.472Z,PROD-0119,EUTHYROX 100MCG 100 TAB.,MERCK KGAA F.R.GERMANY > MERCK LIMITED - EGYPT,30,pack
ORD-005303,PHARM-026,Qena Family Care · Asyut,2025-10-05T12:54:39.714Z,PROD-0045,EPIRAX 20 TAB.,EIPICO,30,pack
ORD-005304,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-07-20T04:31:06.434Z,PROD-0014,DERMAZAD CREAM 50 GM,ZAD,30,pack
ORD-005305,PHARM-045,Katameya Health Gate · Minya,2026-06-03T16:26:13.990Z,PROD-0118,XALTEC 0.5 MG/ML SYRUP 120 ML,BORG,100,pack
ORD-005305,PHARM-045,Katameya Health Gate · Minya,2026-06-03T16:26:13.990Z,PROD-0184,TOBRA-ALEX 20MG/2ML 5 AMP.,ALEXANDRIA,20,pack
ORD-005305,PHARM-045,Katameya Health Gate · Minya,2026-06-03T16:26:13.990Z,PROD-0041,ORELOX 100MG 10 F.C. TAB. (CANCELLED),SANOFI,75,pack
ORD-005306,PHARM-008,Alexandria Central · Ismailia,2026-08-11T20:18:07.230Z,PROD-0157,GLOBAZURE 150 MG 30 CAPS.,MEDIZEN PHARMACEUTICAL INDUSTRIES > GLOBAL HEALTH CARE-EGYPT,10,pack
ORD-005307,PHARM-011,Maadi Prescription Hub · Asyut,2026-01-27T07:41:24.542Z,PROD-0136,MOXITRIX 400MG/250ML SOL. FOR INF.,ARAB CO. FOR MEDICAL PRODUCTS > SPIMACO MISR,200,pack
ORD-005308,PHARM-043,Madinaty Community Care · Damanhur,2026-08-04T12:59:20.859Z,PROD-0170,NAPIFIT 100MG 4 F.C.TAB. (N/A),GLOBAL NAPI PHARMACEUTICALS,10,pack
ORD-005309,PHARM-047,Shubra Al-Kheima Care · Giza,2026-02-23T10:30:00.426Z,PROD-0089,ACUCORT CREAM 60 GM,EGYPTIAN COMPANY FOR COSMETICS > SPEDA PHARMA,150,pack
ORD-005310,PHARM-018,Tanta Hope Pharmacy · Alexandria,2026-08-10T22:51:58.812Z,PROD-0011,NORVASC VAL 5/160MG 30 F.C.TABS.,PFIZER > VIATRIS EGYPT,200,pack
ORD-005311,PHARM-045,Katameya Health Gate · Minya,2026-08-12T23:16:44.586Z,PROD-0061,OPTIDEX -T EYE DROPS 5 ML,JAMJOOM PHARMACEUTICALS,30,pack
ORD-005312,PHARM-041,Badr City Health · Asyut,2026-05-21T00:47:34.655Z,PROD-0024,BIOTIN FORTE 5MG 60 CAPS.,UNIPHARMA,200,pack
ORD-005313,PHARM-012,Heliopolis Community Pharmacy · Zagazig,2026-04-05T06:46:18.965Z,PROD-0034,MATRIX 20 CAPS.,DELTA PHARMA > DEVARTLAB PHARMA,30,pack
ORD-005314,PHARM-002,El-Ezaby Branch · Giza,2026-07-17T03:15:41.377Z,PROD-0133,S-26 PROMIL GOLD 2 MILK 400 GM,PFIZER > FOOD AND BEVERAGE TRADING,150,pack
ORD-005315,PHARM-044,Rehab City Medical · Beni Suef,2026-03-05T04:26:52.104Z,PROD-0044,CAMISAN CREAM 20 GM,EIPICO,75,pack
ORD-005316,PHARM-031,Shibin El-Kom Med · Cairo,2026-06-20T16:33:33.691Z,PROD-0057,DEVART B12 1000 MCG 30 SUBLINGUAL TABS,DEVARTLAB > BIOERA,150,pack
ORD-005317,PHARM-050,Mataria Central Pharmacy · Tanta,2026-01-31T07:48:56.008Z,PROD-0066,EUTAXER 20 MG VIAL,HIKMA SPECIALIZED PHARMACEUTICALS,50,pack
ORD-005317,PHARM-050,Mataria Central Pharmacy · Tanta,2026-01-31T07:48:56.008Z,PROD-0019,AZITHROMIN 250MG 6 CAPS.,EL NILE.,100,pack
ORD-005317,PHARM-050,Mataria Central Pharmacy · Tanta,2026-01-31T07:48:56.008Z,PROD-0142,MAGIC HAIR OIL 60 ML,HI-CARE > PRIMA PHARM,60,pack
ORD-005317,PHARM-050,Mataria Central Pharmacy · Tanta,2026-01-31T07:48:56.008Z,PROD-0077,FEBURIC 120 MG 10 F.C. TABS.,HIKMA PHARMA,25,pack
ORD-005318,PHARM-038,Sheikh Zayed Care · Ismailia,2026-01-18T18:47:35.657Z,PROD-0077,FEBURIC 120 MG 10 F.C. TABS.,HIKMA PHARMA,10,pack
ORD-005319,PHARM-041,Badr City Health · Asyut,2025-12-01T00:03:04.255Z,PROD-0164,YUTOPAR 10MG/ML AMP.,PHARCO,20,pack
ORD-005320,PHARM-038,Sheikh Zayed Care · Ismailia,2025-12-12T15:35:37.969Z,PROD-0118,XALTEC 0.5 MG/ML SYRUP 120 ML,BORG,10,pack
ORD-005321,PHARM-030,Kafr El-Sheikh Hub · Minya,2026-08-10T10:25:36.816Z,PROD-0010,AVIVATOR 5/10 MG 21 F.C. TAB. (N/A),MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),150,pack
ORD-005322,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-04-27T04:55:54.015Z,PROD-0155,CLEAR- SCALP 180 ML SHAMPOO,NILE COSMETICS-EGYPT > EUREKA PHARMACEUTICAL,200,pack
ORD-005322,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-04-27T04:55:54.015Z,PROD-0007,GRAND THIO 300MG 30 TAB,ORGANIX > CHEMIPEDIA PHARMA,50,pack
ORD-005322,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-04-27T04:55:54.015Z,PROD-0163,MANDARA HAIR OIL BLUE 120 ML,NILE COSMETIC > SHE ORGANIC,30,pack
ORD-005323,PHARM-050,Mataria Central Pharmacy · Tanta,2026-05-25T16:00:57.755Z,PROD-0067,ELAXICOPA 1 MG 10 F.C. TAB.,COPAD PHARMA,150,pack
ORD-005323,PHARM-050,Mataria Central Pharmacy · Tanta,2026-05-25T16:00:57.755Z,PROD-0179,TADARAXIA 20 MG 2 F.C. TABS.,ATCO PHARMA,75,pack
ORD-005323,PHARM-050,Mataria Central Pharmacy · Tanta,2026-05-25T16:00:57.755Z,PROD-0019,AZITHROMIN 250MG 6 CAPS.,EL NILE.,30,pack
ORD-005323,PHARM-050,Mataria Central Pharmacy · Tanta,2026-05-25T16:00:57.755Z,PROD-0020,WOUNCURE TOPICAL POWDER 20 GM,RIVA PHARMA S.A.E. > QUADRA PHARM,200,pack
ORD-005324,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-04-11T09:00:26.041Z,PROD-0039,CEPHOXIN 250MG/5ML DRY SUSP. 60 ML,PHARCO B,100,pack
ORD-005325,PHARM-041,Badr City Health · Asyut,2025-10-18T07:39:21.766Z,PROD-0199,EMO SOFT CREAM 15 GM,GLOBAL NAPI PHARMACEUTICALS,30,pack
ORD-005325,PHARM-041,Badr City Health · Asyut,2025-10-18T07:39:21.766Z,PROD-0020,WOUNCURE TOPICAL POWDER 20 GM,RIVA PHARMA S.A.E. > QUADRA PHARM,150,pack
ORD-005325,PHARM-041,Badr City Health · Asyut,2025-10-18T07:39:21.766Z,PROD-0156,PROCIDAL 10% TOPICAL SOLUTION 200 ML (N/A),GLOBAL PHARMACEUTICAL INDUSTRIES,75,pack
ORD-005325,PHARM-041,Badr City Health · Asyut,2025-10-18T07:39:21.766Z,PROD-0106,UNIMER PED. ISOTONIC 9% NASAL SPRAY 100ML,LDPSA > WALFARM,40,pack
ORD-005326,PHARM-037,6th of October Wellness · Aswan,2025-12-29T12:38:51.530Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,30,pack
ORD-005327,PHARM-015,Mohandessin Pharmacy · Minya,2025-10-05T09:45:18.465Z,PROD-0075,FELTADO MASSAGE CREAM 80 GM,EGYPTIAN CO. FOR COSMETICS > DOCARE PHARM,10,pack
ORD-005328,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-08-11T05:53:35.843Z,PROD-0085,GARCINAL G 30 TABS,ORGANIX > TULKA PHARM GROUP,30,pack
ORD-005329,PHARM-030,Kafr El-Sheikh Hub · Minya,2026-02-06T04:40:43.292Z,PROD-0072,ESMOPUMP 20 MG 14 E.C.TABS.,ORGANOPHARMA > ORGANO,25,pack
ORD-005329,PHARM-030,Kafr El-Sheikh Hub · Minya,2026-02-06T04:40:43.292Z,PROD-0078,FENU H 20 CAPSULES,DAWA EGYPT INTERNATIONAL > UNITRADE PHARMA,30,pack
ORD-005330,PHARM-024,Asyut University Dispensary · Port Said,2026-08-07T21:04:03.964Z,PROD-0177,COPRIMASEPT ORAL SUSP. 100 ML (N/A),PHAROPHARMA,75,pack
ORD-005330,PHARM-024,Asyut University Dispensary · Port Said,2026-08-07T21:04:03.964Z,PROD-0142,MAGIC HAIR OIL 60 ML,HI-CARE > PRIMA PHARM,10,pack
ORD-005330,PHARM-024,Asyut University Dispensary · Port Said,2026-08-07T21:04:03.964Z,PROD-0026,BRIMONOCOND  0.2 % EYE DPS. 5 ML,SIGMA TEC > CONCORD PHARMACEUTICAL INDUSTRIES,30,pack
ORD-005330,PHARM-024,Asyut University Dispensary · Port Said,2026-08-07T21:04:03.964Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,100,pack
ORD-005331,PHARM-007,Delta Cure Pharmacy · Aswan,2025-12-09T14:40:27.214Z,PROD-0004,TOP AGAR 10 SACHETS,ORGANEX > TOP CARE PHARMA,100,pack
ORD-005332,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-06-17T15:31:16.496Z,PROD-0146,APEXAZOLE 1% TOPICAL LOTION 15 ML,MULTI-APEX,20,pack
ORD-005332,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-06-17T15:31:16.496Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,75,pack
ORD-005333,PHARM-007,Delta Cure Pharmacy · Aswan,2026-08-06T04:08:58.478Z,PROD-0121,DRAKON UNDER-ARM WHITENING CREAM 50 GM,XFACTOR MEDICAL > PHARMA CRUISE MEDICAL,200,pack
ORD-005334,PHARM-009,Pharos Health · Port Said,2025-12-16T18:15:24.681Z,PROD-0181,GYNOMONIX 0.8% VAG. CREAM 30 GM,MEDIZEN PHARMACEUTICAL INDUSTRIES,100,pack
ORD-005335,PHARM-023,Suez Crescent Care · Ismailia,2026-08-07T16:25:04.385Z,PROD-0024,BIOTIN FORTE 5MG 60 CAPS.,UNIPHARMA,150,pack
ORD-005336,PHARM-041,Badr City Health · Asyut,2026-08-11T13:23:52.496Z,PROD-0108,PEOPOSPAN 0.7GM/100ML SYRUP 100ML,DBK PHARMA > PEOPLE PHARMA,40,pack
ORD-005336,PHARM-041,Badr City Health · Asyut,2026-08-11T13:23:52.496Z,PROD-0193,C-MIX 20 SACHETS,TADAWENA,25,pack
ORD-005337,PHARM-006,Pyramids Medical · Luxor,2026-04-15T00:09:53.645Z,PROD-0090,DEXTROSE 25% (ALLMED) I.V. INF. 500 ML (RUBBER CAP),ALLMED MIDDLE EAST,40,pack
ORD-005337,PHARM-006,Pyramids Medical · Luxor,2026-04-15T00:09:53.645Z,PROD-0124,MANNITOL 20% (EL NILE) I.V. INF. 500 ML,EL NILE.,150,pack
ORD-005337,PHARM-006,Pyramids Medical · Luxor,2026-04-15T00:09:53.645Z,PROD-0111,L-ARGININE SEDICO 1000 MG 60 TABS.,SEDICO,200,pack
ORD-005338,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-05T17:41:40.266Z,PROD-0102,ANGIOBLOCK MONO 150 MG 30 F.C. TABS.,GLOBAL NAPI PHARMACEUTICALS > GLOBAL ADVANCED PHARMACEUTICALS (GAP),60,pack
ORD-005338,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-05T17:41:40.266Z,PROD-0195,D. K DUO 400 IU 15 ML ORAL DROPS,DAWA EGYPT > QUAD PHARMACEUTICALS,200,pack
ORD-005338,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-05T17:41:40.266Z,PROD-0053,JEDCOVATE 0.05% CREAM,JEDCO INT. CO. FOR PHARMACEUTICALS,25,pack
ORD-005338,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-05T17:41:40.266Z,PROD-0127,LIMITLESS FREEZE ORIGINAL GEL 50 GM,EVA PHARMA,100,pack
ORD-005339,PHARM-029,Damietta Coast Pharmacy · Beni Suef,2026-02-26T09:48:00.050Z,PROD-0150,AWADIST 1000 MG 20 F.C. TABS.,HIGH PERFORMANCE PHARMA (HP PHARMA),60,pack
ORD-005340,PHARM-004,Misr Modern Dispensary · Mansoura,2026-08-01T18:59:25.973Z,PROD-0045,EPIRAX 20 TAB.,EIPICO,75,pack
ORD-005341,PHARM-039,New Cairo Premier · Port Said,2026-02-15T22:16:09.559Z,PROD-0054,ZOOVY  SPRAY,ELNIL > HEALING PHARMA,10,pack
ORD-005342,PHARM-032,Banha Nile Dispensary · Giza,2026-04-02T20:01:39.814Z,PROD-0021,GREASY CREAM 60 GRAM,AL ITALIA > SAFEMED,100,pack
ORD-005343,PHARM-008,Alexandria Central · Ismailia,2025-12-15T17:52:22.887Z,PROD-0004,TOP AGAR 10 SACHETS,ORGANEX > TOP CARE PHARMA,60,pack
ORD-005344,PHARM-041,Badr City Health · Asyut,2026-03-11T11:34:32.984Z,PROD-0058,CYTARABINE 500MG/10ML VIAL(N/A),CHOONGWAE PHARMA-KOREA > GENERAL TECHNOLOGY-EGYPT,60,pack
ORD-005345,PHARM-009,Pharos Health · Port Said,2025-10-23T07:29:20.250Z,PROD-0170,NAPIFIT 100MG 4 F.C.TAB. (N/A),GLOBAL NAPI PHARMACEUTICALS,75,pack
ORD-005345,PHARM-009,Pharos Health · Port Said,2025-10-23T07:29:20.250Z,PROD-0163,MANDARA HAIR OIL BLUE 120 ML,NILE COSMETIC > SHE ORGANIC,30,pack
ORD-005345,PHARM-009,Pharos Health · Port Said,2025-10-23T07:29:20.250Z,PROD-0171,NANO REPAIR 50 GM GEL,DREAMS RLHABOBA > MODERN NANO,25,pack
ORD-005345,PHARM-009,Pharos Health · Port Said,2025-10-23T07:29:20.250Z,PROD-0121,DRAKON UNDER-ARM WHITENING CREAM 50 GM,XFACTOR MEDICAL > PHARMA CRUISE MEDICAL,20,pack
ORD-005346,PHARM-029,Damietta Coast Pharmacy · Beni Suef,2026-08-02T15:32:26.425Z,PROD-0119,EUTHYROX 100MCG 100 TAB.,MERCK KGAA F.R.GERMANY > MERCK LIMITED - EGYPT,40,pack
ORD-005347,PHARM-040,Obour City Pharmacy · Suez,2026-03-17T08:42:52.220Z,PROD-0027,SYMBICORT 320/9MCG TURBUHALER 60 DOSES,ASTRA ZENECA,100,pack
ORD-005348,PHARM-008,Alexandria Central · Ismailia,2025-10-04T13:16:21.459Z,PROD-0077,FEBURIC 120 MG 10 F.C. TABS.,HIKMA PHARMA,75,pack
ORD-005349,PHARM-037,6th of October Wellness · Aswan,2026-01-31T16:36:33.193Z,PROD-0137,OVA WOMEN 60 TABS.,COPAD > DRUG PHARMA EGYPT,25,pack
ORD-005349,PHARM-037,6th of October Wellness · Aswan,2026-01-31T16:36:33.193Z,PROD-0173,SODIUM CHLORIDE 3% (ULTIMATE) I.V. INF. 500 ML,ULTIMATE PHARMA,40,pack
ORD-005349,PHARM-037,6th of October Wellness · Aswan,2026-01-31T16:36:33.193Z,PROD-0022,DIFRAREL 100 - 20 F.C.TAB.,AMOUN > LEURQUIN - FRANCE,100,pack
ORD-005350,PHARM-028,Fayoum Green Health · Damanhur,2026-05-01T12:04:05.549Z,PROD-0011,NORVASC VAL 5/160MG 30 F.C.TABS.,PFIZER > VIATRIS EGYPT,25,pack
ORD-005351,PHARM-027,Sohag Sun Pharmacy · Zagazig,2025-10-27T19:34:06.048Z,PROD-0068,ROTAGUARD FORTE 500 MG 30 CAPS.,ROTABIOGEN,25,pack
ORD-005352,PHARM-023,Suez Crescent Care · Ismailia,2026-08-03T18:54:15.817Z,PROD-0161,HIDRASEC 100 MG 10 CAPS.,ABBOTT LABORATORIES,40,pack
ORD-005353,PHARM-044,Rehab City Medical · Beni Suef,2026-08-03T13:42:26.442Z,PROD-0045,EPIRAX 20 TAB.,EIPICO,40,pack
ORD-005354,PHARM-020,Aswan River Care · Tanta,2026-05-20T02:31:57.740Z,PROD-0101,TOUJEO SOLOSTAR 300 I.U./ML 1.5 ML 5 PENS,SANOFI,40,pack
ORD-005355,PHARM-049,Ain Shams Health Hub · Mansoura,2026-06-28T13:29:40.172Z,PROD-0035,INTEGROL ROLL ON 75 ML,COSMOPACK > INTEGRO PHARMA,40,pack
ORD-005356,PHARM-038,Sheikh Zayed Care · Ismailia,2026-04-21T18:37:21.585Z,PROD-0128,BIOFROST 100ML GEL,VIKING LAB OY LTD > COPAD EGYPT,50,pack
ORD-005357,PHARM-041,Badr City Health · Asyut,2026-08-13T04:04:28.007Z,PROD-0078,FENU H 20 CAPSULES,DAWA EGYPT INTERNATIONAL > UNITRADE PHARMA,60,pack
ORD-005357,PHARM-041,Badr City Health · Asyut,2026-08-13T04:04:28.007Z,PROD-0072,ESMOPUMP 20 MG 14 E.C.TABS.,ORGANOPHARMA > ORGANO,75,pack
ORD-005357,PHARM-041,Badr City Health · Asyut,2026-08-13T04:04:28.007Z,PROD-0016,FREE SYRUP 120 ML,SEUTICAL PHARMA,50,pack
ORD-005357,PHARM-041,Badr City Health · Asyut,2026-08-13T04:04:28.007Z,PROD-0117,LEUPRO-SANDOZ 1-MONTH-DEPOT 1 SYRINGE,SANDOZ > NOVARTIS,100,pack
ORD-005358,PHARM-028,Fayoum Green Health · Damanhur,2026-02-12T05:06:35.915Z,PROD-0010,AVIVATOR 5/10 MG 21 F.C. TAB. (N/A),MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),75,pack
ORD-005358,PHARM-028,Fayoum Green Health · Damanhur,2026-02-12T05:06:35.915Z,PROD-0022,DIFRAREL 100 - 20 F.C.TAB.,AMOUN > LEURQUIN - FRANCE,50,pack
ORD-005359,PHARM-043,Madinaty Community Care · Damanhur,2026-01-07T16:30:35.272Z,PROD-0055,SYNAPSE Q10 PLUS 60 F.C.TABS.,DAWA EGYPT INTERNATIONAL > SYNAPSE PHARM,75,pack
ORD-005359,PHARM-043,Madinaty Community Care · Damanhur,2026-01-07T16:30:35.272Z,PROD-0102,ANGIOBLOCK MONO 150 MG 30 F.C. TABS.,GLOBAL NAPI PHARMACEUTICALS > GLOBAL ADVANCED PHARMACEUTICALS (GAP),40,pack
ORD-005359,PHARM-043,Madinaty Community Care · Damanhur,2026-01-07T16:30:35.272Z,PROD-0022,DIFRAREL 100 - 20 F.C.TAB.,AMOUN > LEURQUIN - FRANCE,40,pack
ORD-005360,PHARM-014,Dokki Health Store · Beni Suef,2026-07-26T20:43:06.363Z,PROD-0045,EPIRAX 20 TAB.,EIPICO,40,pack
ORD-005361,PHARM-038,Sheikh Zayed Care · Ismailia,2026-01-19T15:57:56.329Z,PROD-0118,XALTEC 0.5 MG/ML SYRUP 120 ML,BORG,30,pack
ORD-005362,PHARM-037,6th of October Wellness · Aswan,2026-06-14T10:10:08.310Z,PROD-0052,CLARIKAN S.R. 500 MG 14 F.C. TAB.,MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),30,pack
ORD-005363,PHARM-010,Zamalek Wellness · Suez,2026-02-04T02:58:23.672Z,PROD-0048,KIDDO 3 ORAL DROPS 10 ML,PRO-BIO PHARMA >,100,pack
ORD-005364,PHARM-017,Mansoura City Pharmacy · Giza,2026-06-25T02:06:25.620Z,PROD-0098,LUCOCID-R 3% OINT. 30 GM,CID,20,pack
ORD-005365,PHARM-001,Nile Care Pharmacy · Cairo,2026-03-20T17:41:45.603Z,PROD-0048,KIDDO 3 ORAL DROPS 10 ML,PRO-BIO PHARMA >,75,pack
ORD-005366,PHARM-025,Zagazig Central Pharmacy · Suez,2025-12-19T20:50:08.769Z,PROD-0052,CLARIKAN S.R. 500 MG 14 F.C. TAB.,MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),50,pack
ORD-005367,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-07-06T11:40:57.293Z,PROD-0148,REGETAL CREAM 50 GM,LEADER COSMETICS > AGLAN PHARMA,75,pack
ORD-005368,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-07T08:07:54.858Z,PROD-0040,SUPRAX 200 MG 8 CAPS.,KAHIRA > HIKMA PHARMA,50,pack
ORD-005368,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-07T08:07:54.858Z,PROD-0006,MERLO 50GM CREAM,SMARTEC > DISTRICT,200,pack
ORD-005368,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-07T08:07:54.858Z,PROD-0085,GARCINAL G 30 TABS,ORGANIX > TULKA PHARM GROUP,40,pack
ORD-005368,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-07T08:07:54.858Z,PROD-0125,VERA CARE EXTRA GEL 50 GM,NILE COSMECEUTICAL > AVENTO PHARMACEUTICAL,150,pack
ORD-005369,PHARM-014,Dokki Health Store · Beni Suef,2026-08-10T06:14:21.857Z,PROD-0133,S-26 PROMIL GOLD 2 MILK 400 GM,PFIZER > FOOD AND BEVERAGE TRADING,25,pack
ORD-005369,PHARM-014,Dokki Health Store · Beni Suef,2026-08-10T06:14:21.857Z,PROD-0131,GLOBISOLONE 500MG I.V./I.M. LYOPHILIZED POWDER VIAL,GLOBAL PHARMACEUTICAL INDUSTRIES,10,pack
ORD-005369,PHARM-014,Dokki Health Store · Beni Suef,2026-08-10T06:14:21.857Z,PROD-0074,VASCON 5 MG 20 TABS.,HI-PHARM,10,pack
ORD-005369,PHARM-014,Dokki Health Store · Beni Suef,2026-08-10T06:14:21.857Z,PROD-0080,KALIG 10 SACHETS,MEDCARE > ABBOTT LABORATORIES,10,pack
ORD-005370,PHARM-039,New Cairo Premier · Port Said,2025-10-14T18:35:23.820Z,PROD-0058,CYTARABINE 500MG/10ML VIAL(N/A),CHOONGWAE PHARMA-KOREA > GENERAL TECHNOLOGY-EGYPT,40,pack
ORD-005370,PHARM-039,New Cairo Premier · Port Said,2025-10-14T18:35:23.820Z,PROD-0173,SODIUM CHLORIDE 3% (ULTIMATE) I.V. INF. 500 ML,ULTIMATE PHARMA,200,pack
ORD-005370,PHARM-039,New Cairo Premier · Port Said,2025-10-14T18:35:23.820Z,PROD-0039,CEPHOXIN 250MG/5ML DRY SUSP. 60 ML,PHARCO B,20,pack
ORD-005370,PHARM-039,New Cairo Premier · Port Said,2025-10-14T18:35:23.820Z,PROD-0048,KIDDO 3 ORAL DROPS 10 ML,PRO-BIO PHARMA >,10,pack
ORD-005371,PHARM-044,Rehab City Medical · Beni Suef,2026-04-13T16:13:41.269Z,PROD-0049,TOPGING ADVANCE 30 CAPS.,MASH PREMIERE > BIOMED,75,pack
ORD-005372,PHARM-036,Marsa Matruh Health · Luxor,2026-08-01T10:47:17.007Z,PROD-0129,GLUCOPHAGE 1000 MG 30 F.C.TABS.,MINA PHARM > MERCK SANTE-FRANCE,10,pack
ORD-005373,PHARM-004,Misr Modern Dispensary · Mansoura,2026-08-05T17:27:23.696Z,PROD-0101,TOUJEO SOLOSTAR 300 I.U./ML 1.5 ML 5 PENS,SANOFI,200,pack
ORD-005374,PHARM-044,Rehab City Medical · Beni Suef,2026-08-12T18:46:44.106Z,PROD-0087,GINKOBONINA 40 MG 28 F.C.TABS.,AUG PHARMA,200,pack
ORD-005375,PHARM-029,Damietta Coast Pharmacy · Beni Suef,2026-04-13T09:16:58.901Z,PROD-0005,TAMINORIG 2MCG/ML ORAL DROPS. 10 ML,MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),40,pack
ORD-005376,PHARM-010,Zamalek Wellness · Suez,2025-10-19T05:49:50.703Z,PROD-0096,KOLAGRA VITAMIN C SKIN SERUM 50 ML,EGYPTIAN COMPANY FOR COSMETICS > BIO STREAM,30,pack
ORD-005376,PHARM-010,Zamalek Wellness · Suez,2025-10-19T05:49:50.703Z,PROD-0098,LUCOCID-R 3% OINT. 30 GM,CID,50,pack
ORD-005376,PHARM-010,Zamalek Wellness · Suez,2025-10-19T05:49:50.703Z,PROD-0182,CORVIBEAK 20 CAPS.,ORGANIX > BIOMED,75,pack
